time,seconds_elapsed,z,y,x
1704790059550988800,0.04598876953125,-1.045462992411852,1.0801847617030143,-0.5127177229201421
1704790059560964600,0.055964599609375,-0.604944499990344,1.2011115270242094,-0.43420203928370027
1704790059570940700,0.065940673828125,0.4909790981143713,1.1671434987097977,-0.3208495086090639
1704790059580916700,0.075916748046875,1.7216612952768802,1.23833621904701,-0.17990429333820937
1704790059590891500,0.0858916015625,2.1192934166520834,1.0436749399513006,-0.6584134937189519
1704790059600867800,0.095867919921875,2.0673568931877613,0.7167842880144715,-0.9725910868160426
1704790059610843600,0.10584375,1.7596715847194193,0.5356248800486326,-0.9329887058764695
1704790059620819500,0.1158193359375,1.4387018472641706,0.6738163761645555,-0.21679272087765855
1704790059630795800,0.125795654296875,1.2463064672738313,0.647625119331479,0.22086791616100818
1704790059640771600,0.135771484375,0.4727437687218189,-0.0073816346839070315,0.2307396323612891
1704790059650747600,0.14574755859375,-0.40108956835269927,-0.8066706029057502,0.6815053962972015
1704790059660723700,0.1557236328125,-0.784800131881237,-1.4678545842513442,1.67170717780143
1704790059670699500,0.165699462890625,-1.0581605614215135,-2.0131898341923953,2.93680690061152
1704790059680674600,0.175674560546875,-0.5261842670083046,-1.5971990493059158,2.678815889638662
1704790059690650600,0.185650634765625,0.17935235854387283,0.013997253431379794,0.9184471164353192
1704790059700626700,0.195626708984375,0.63837272233963,0.9359659681215882,-0.44514571383073925
1704790059710602800,0.205602783203125,0.7728057427048682,0.5806716439992189,-0.6079005733169615
1704790059720578600,0.21557861328125,0.4997866739481687,-0.23802725035250186,0.1109204812221229
1704790059730554600,0.2255546875,0.12305354821681976,-0.7541738152101636,0.4075800994157791
1704790059740530700,0.23553076171875,0.09474924475252627,-0.16295885762572287,0.6620820261638611
1704790059750506800,0.2455068359375,0.43766953273117537,0.4076911585748195,0.8213162372432649
1704790059760482600,0.255482666015625,0.3442722871094942,0.14905103604346512,0.5317915489634498
1704790059770458600,0.265458740234375,0.06300853709876537,-0.09697013567239046,0.18004066960159687
1704790059780433700,0.27543359375,0.03338087607622146,-0.3402016766697168,-0.16670898567317052
1704790059790409500,0.285409423828125,-0.17057167071700094,-0.4635922017559409,-0.9137779555805027
1704790059800385800,0.2953857421875,-0.785104083263874,-0.445322385571897,-1.8044262338556347
