time,rawVelocities,velocities_y1,velocities_y2
0,0.0616227472533783,0.0616227472533783,0.0616227472533783
0.009974121093749844,0.0911253434645881,0.09012793135521312,0.0911253434645881
0.019948974609374837,0.11893889657569127,0.1169439991147538,0.11893889657569127
0.029922851562500075,0.14719864241867647,0.14420635726242648,0.14719864241867647
0.03989794921875012,0.17675460684067656,0.17276481191880155,0.17675460684067656
0.04987182617187491,0.21174946569135725,0.20676228307416974,0.21174946569135725
0.059846923828124954,0.2528297304243612,0.2468450380415487,0.2528297304243612
0.06982104492187524,0.2974096534110814,0.2904275489188939,0.2974096534110814
0.07979589843750023,0.3453071278240586,0.33732753798030857,0.3453071278240586
0.08976977539062503,0.39642736746338625,0.38745038992432373,0.39642736746338625
0.09974487304687507,0.44953192586766927,0.43955743856298174,0.44953192586766927
0.10971874999999986,0.5056466368991062,0.4946747618991062,0.5056466368991062
0.11969409179687496,0.5650108524111114,0.5530414432314239,0.5650108524111114
0.1296679687500002,0.6278366012063591,0.6148698043313591,0.6278366012063591
0.13964306640625024,0.6918769643895603,0.6779126577489353,0.6918769643895603
0.14961694335937503,0.7564820042464825,0.741520309910545,0.7564820042464825
0.15959106445312488,0.8270274303076169,0.8110683238623044,0.8270274303076169
0.16956591796874987,0.9019732529541644,0.8850166611572894,0.9019732529541644
0.17954003906250016,0.9803289954306709,0.9623749915244209,0.9803289954306709
0.18951489257812515,1.061193980941155,1.0422424916833426,1.061193980941155
0.19948876953124994,1.143709675898879,1.1237607989457539,1.143709675898879
0.20946386718749999,1.2263605282418157,1.2054141415230657,1.2263605282418157
0.21943798828124983,1.3067456677137217,1.2848018688855967,1.3067456677137217
0.22941284179687482,1.3814650624699096,1.3585237782902222,1.3814650624699096
0.2393869628906251,1.4513147533293225,1.42737605704026,1.4513147533293225
0.24936206054687515,1.5157985749351153,1.4908623688804277,1.5157985749351153
0.25933593749999995,1.5757826612601555,1.5498490675101555,1.5757826612601555
0.26931103515625,1.6303048148614967,1.6033737113458717,1.6303048148614967
0.27928515624999983,1.6798592391052851,1.6519307234802851,1.6798592391052851
0.2892597656250002,1.724282544451553,1.695356567889053,1.724282544451553
0.29923388671875006,1.7629914613990192,1.7330680727271441,1.7629914613990192
0.3092089843750001,1.7950424680112327,1.7641215695737327,1.7950424680112327
0.3191828613281249,1.8212223620672554,1.789304075934443,1.8212223620672554
0.32915795898437494,1.8413279167326007,1.8084121208341633,1.8413279167326007
0.33913208007812523,1.8564832468703145,1.822570038862502,1.8564832468703145
0.3491066894531252,1.8655504919252177,1.8306398229799052,1.8655504919252177
0.359080810546875,1.8684193322704332,1.8325112512157458,1.8684193322704332
0.3690561523437501,1.8642545896062124,1.8273489743718374,1.8642545896062124
0.3790300292968749,1.8540647728305988,1.8161617699009114,1.8540647728305988
0.3890048828124999,1.8381033219371963,1.7992028336559462,1.8381033219371963
0.3989790039062502,1.8189056688808083,1.7790077684901833,1.8189056688808083
0.4089538574218752,1.795420243976754,1.7545248582345665,1.795420243976754
0.418927978515625,1.76685194332619,1.7249591454746276,1.76685194332619
0.42890307617187506,1.7330955419144538,1.6902052342972662,1.7330955419144538
0.43887695312499986,1.695739958457037,1.651852263144537,1.695739958457037
0.44885107421875015,1.6559036317389542,1.6110185243170791,1.6559036317389542
0.4588256835937501,1.614569754808131,1.568687186448756,1.614569754808131
0.46879980468749993,1.5716244044617238,1.5247444239929737,1.5716244044617238
0.47877490234375,1.5248654842320122,1.4769879939976371,1.5248654842320122
0.4887487792968752,1.4740153112211622,1.4251404332914748,1.4740153112211622
0.49872387695312526,1.4192860505790041,1.3694136628836917,1.4192860505790041
0.5086979980468751,1.3622577271944514,1.311387927389764,1.3622577271944514
0.5186728515625001,1.303414788887823,1.2515475037315729,1.303414788887823
0.5286469726562499,1.242504647265827,1.189639950000202,1.242504647265827
0.5386220703125,1.1782710161302623,1.1244088090990123,1.1782710161302623
0.5485959472656252,1.1109338291801363,1.0560742344535738,1.1109338291801363
0.5585708007812502,1.0407302584623928,0.9848731783842677,1.0407302584623928
0.568544921875,0.968733248058825,0.9118787558713249,0.968733248058825
0.578519775390625,0.8952502151917857,0.8373982376527233,0.8952502151917857
0.5884938964843749,0.8208639656514788,0.7620145760030413,0.8208639656514788
0.5984689941406249,0.7460189007868308,0.6861720013727682,0.7460189007868308
0.6084426269531251,0.6723658683363225,0.61152160564101,0.6723658683363225
0.6184179687500002,0.5994074498290818,0.5375656529540818,0.5994074498290818
0.6283920898437501,0.5278849783531403,0.4650457693687653,0.5278849783531403
0.638366943359375,0.45783977732005815,0.3940030829841206,0.45783977732005815
0.6483410644531249,0.3900364141391437,0.3252023076938312,0.3900364141391437
0.6583159179687499,0.32581630397233435,0.2599847121754594,0.32581630397233435
0.6682897949218751,0.26567852074047077,0.19884954124828325,0.26567852074047077
0.6782648925781252,0.20792971329854593,0.1401032240407334,0.20792971329854593
0.688239013671875,0.15413259208616828,0.08530869071898077,0.15413259208616828
0.6982138671875,0.10469618486103431,0.03487479814228431,0.10469618486103431
0.7081879882812498,0.059023472795457874,-0.011795326032667114,0.059023472795457874
0.7181628417968748,0.016289522844582294,-0.05552676133510519,0.016289522844582294
0.7281367187500001,-0.023755917889657703,-0.09656958976465771,-0.023755917889657703
0.7381120605468752,-0.06113323522957339,-0.13494444128426092,-0.06113323522957339
0.748086181640625,-0.09510636365395239,-0.1699149818180149,-0.09510636365395239
0.7580600585937503,-0.12553625756737924,-0.20134226342675426,-0.12553625756737924
0.7680349121093752,-0.15286568373332715,-0.2296691749442647,-0.15286568373332715
0.7780087890625,-0.17826521040500773,-0.25606608931125774,-0.17826521040500773
0.7879838867187501,-0.20203522782151354,-0.28083361649338856,-0.20203522782151354
0.7979580078124999,-0.22411339226898605,-0.30390919305023606,-0.22411339226898605
0.80793310546875,-0.24445411654517274,-0.32524742709204774,-0.24445411654517274
0.8179067382812502,-0.26328779151051795,-0.34507846533864295,-0.26328779151051795
0.8278818359375002,-0.2803875834004754,-0.36317576699422544,-0.2803875834004754
0.837855712890625,-0.2942119601313961,-0.3779975314204586,-0.2942119601313961
0.847830810546875,-0.3025466687627386,-0.3873297498174261,-0.3025466687627386
0.8578049316406249,-0.3041295271240387,-0.3899100202881012,-0.3041295271240387
0.8677800292968749,-0.29845386786024924,0.005675659263789434,0.005675659263789434
0.8777539062500002,-0.28501664901744644,0.022608407363937693,0.019112878106592235
0.8877290039062502,-0.26357959441045914,0.047541419046209996,0.04054993271357954
0.897702880859375,-0.23407719058801515,0.08053935212599929,0.07005233653602352
0.907677978515625,-0.19664800699875978,0.12146449279053965,0.1074815201252789
0.9176520996093749,-0.15192630703281731,0.16968180757741536,0.15220322009122136
0.9276267089843748,-0.10198653295122269,0.22311736760711912,0.202142994172816
0.9376008300781251,-0.049218237985958056,0.27938127739331714,0.25491128913808064
0.9475759277343752,0.004572315633654945,0.3366677880882151,0.30870184275769363
0.9575498046875,0.059852466064213704,0.39544346777611916,0.36398199318825236
0.9675253906250001,0.11740277150251927,0.4564899014168856,0.42153229862655794
0.9774995117187499,0.1770662686783219,0.5196490134136216,0.4811957958023606
0.987474609375,0.23804874184278527,0.5841274436533699,0.542178268966824
0.9974484863281252,0.2997534613215913,0.6493276923895215,0.60388298844563
1.0074233398437502,0.36171358196383907,0.7147836845434663,0.6658431090878778
1.017397216796875,0.4238475496347403,0.7804131814717128,0.727977076758779
1.027372314453125,0.4858303002325997,0.8458918891448571,0.7899598273566384
1.037346435546875,0.5480204668358628,0.9115776705690535,0.8521499939599015
1.047321533203125,0.611383176528791,0.9784363373372666,0.9155127036528297
1.0572954101562502,0.6768866362280591,1.0474353262938803,0.9810161633520977
1.0672705078125002,0.7446960931979333,1.1187407403390393,1.048825620321972
1.077244384765625,0.8149365020536449,1.1924766784520962,1.1190660291776835
1.087219482421875,0.8867418603882062,1.2677779938619427,1.190871387512245
1.097193603515625,0.960361596744366,1.3448933450390357,1.2644911238684047
1.107168701171875,1.0357581075298747,1.4237858128998295,1.3398876346539135
1.1171423339843751,1.1139278420136123,1.5054509910773246,1.418057369137651
1.1271174316406252,1.193523137372996,1.5885422435119931,1.4976526644970347
1.13709130859375,1.2736409807211972,1.6721556161175397,1.577770507845236
1.1470654296875002,1.3531228066147134,1.7551330568319894,1.6572523337387521
1.1570405273437498,1.4310587416441554,1.8365649489367162,1.735188268768194
1.167014404296875,1.5081929372668348,1.917194673816741,1.8123224643908735
1.1769892578125,1.583967129086952,1.996464737148555,1.8880966562109907
1.18696337890625,1.6586473752365525,2.074640598119089,1.9627769023605912
1.1969384765625,1.7313882898653705,2.150877469823192,2.035517816989409
1.2069125976562503,1.8034252546804337,2.2264100494591883,2.107554781804472
1.2168876953124999,1.8742823026840458,2.3007630545380855,2.1784118298080846
1.226861328125,1.9450098083112908,2.374986003859088,2.2491393354353293
1.23683642578125,2.0147347075380795,2.4482068601611617,2.318864234662118
1.246810546875,2.0843288609401194,2.521296628384135,2.388458388064158
1.256785400390625,2.1535058306144874,2.5939694695702,2.457635357738526
1.2667595214843752,2.223015521623005,2.666974775399651,2.5271450487470437
1.2767343750000002,2.2921835388476937,2.7396386641360366,2.5963130659717324
1.286708251953125,2.361996697118644,2.8129473516643326,2.666126224242683
1.29668359375,2.4311547362308508,2.885601433415412,2.7352842633548895
1.3066574707031249,2.5030316375121213,2.960973863954028,2.80716116463616
1.316632568359375,2.575745750827079,3.0371839343442706,2.879875277951118
1.3266066894531252,2.650058460452463,3.114992258790588,2.9541879875765016
1.3365815429687502,2.726830566155595,3.195260236005417,3.0309600932796337
1.346555419921875,2.8087082056858703,3.2806334047930377,3.112837732809909
1.356530517578125,2.8941276697759726,3.3695488259584248,3.1982571969000113
1.3665046386718749,2.982501795268309,3.4614185662716945,3.286631322392348
1.3764792480468748,3.0714024060413774,3.553814962992872,3.375531933165416
1.3864533691406251,3.161503620435007,3.647411792207435,3.465633147559046
1.3964284667968752,3.2508590721464876,3.7402632009942005,3.5549885992705264
1.40640234375,3.3406412202171696,3.833540878322228,3.6447707473412083
1.416377685546875,3.430177540993059,3.9265732417369903,3.7343070681170976
1.4263518066406249,3.5222752367819323,4.022166552346797,3.826404763905971
1.4363264160156248,3.615890606825739,4.119277708338712,3.9200201339497776
1.4463005371093751,3.7150762864870797,4.221959002820987,4.019205813611118
1.4562756347656252,3.81737359093784,4.327752264347032,4.121503118061878
1.46624951171875,3.9208932952436175,4.434767497910155,4.225022822367656
1.476224365234375,4.020859183325894,4.538229257504128,4.324988710449932
1.4861982421875002,4.115830927090634,4.636696530526214,4.419960454214673
1.4961733398437502,4.201507769576781,4.7258693300876455,4.50563729670082
1.5061474609375,4.278446384552747,4.806303559884545,4.582575911676785
1.5161225585937501,4.345113232841232,4.876466365248315,4.64924275996527
1.526096435546875,4.40428869051921,4.939137352183638,4.708418217643248
1.536071533203125,4.454101752502559,4.992446371242272,4.758231279626597
1.5460454101562502,4.497108351868306,5.038948499865365,4.801237878992344
1.5560205078125002,4.533198170961633,5.0785342760339764,4.837327698085671
1.56599462890625,4.564952365633536,5.113784085526812,4.869081892757574
1.5759697265625001,4.589761317998252,5.142088994966814,4.89389084512229
1.5859433593749999,4.610786093284107,5.166609213946426,4.914915620408145
1.59591845703125,4.6245176419145,5.1838367196521045,4.9286471690385385
1.6058923339843751,4.633801212525788,5.196615819520738,4.937930739649826
1.6158674316406252,4.6366745577160655,5.2029851217863,4.940804084840104
1.625841552734375,4.635143668946295,5.2049498478374625,4.939273196070333
1.635816162109375,4.628762907010026,5.202064871849303,4.9328924341340645
1.6457902832031253,4.618422428270496,5.195220007930707,4.9225519553945345
1.655764404296875,4.605243896570157,5.185537091051301,4.909373423694196
1.6657395019531251,4.589393181167141,5.173182332723569,4.893522708291179
1.675713623046875,4.569629653469503,5.156914419846865,4.873759180593542
1.685688720703125,4.544549190746323,5.1353299141989694,4.848678717870361
1.6956623535156252,4.51778368438207,5.112059851528474,4.821913211506108
1.7056374511718753,4.486268622981252,5.084040747202941,4.790398150105291
1.715611572265625,4.451155178455334,5.052422917497957,4.755284705579372
1.72558642578125,4.410829026750344,5.015592637304663,4.714958553874382
1.735560546875,4.367160400888205,4.975419626263458,4.671289928012243
1.745535400390625,4.318265199400041,4.93002029628699,4.622394726524079
1.7555092773437502,4.269614606526604,4.884865232670899,4.573744133650642
1.7654843750000002,4.217741827213815,4.836488410433395,4.521871354337853
1.77545849609375,4.161038975047984,4.783281173088498,4.465168502172022
1.78543359375,4.10043782038668,4.726175975502478,4.404567347510718
1.79540771484375,4.038685076862611,4.667918846799342,4.342814603986649
1.805382568359375,3.974585105515573,4.607314746964002,4.278714632639612
1.8153564453125002,3.909664636012312,4.545889806718087,4.213794163136351
1.8253315429687502,3.8421252876944836,4.481846415475543,4.146254814818522
1.8353056640625,3.773335557747036,4.416552300349029,4.077465084871075
1.8452802734375,3.7021628086159266,4.348875337166028,4.006292335739965
1.8552543945312499,3.6294340021178537,4.279642145488889,3.9335635292418925
1.8652294921875,3.5540408890548556,4.207744989501176,3.8581704161788943
1.8752033691406251,3.478165428698169,4.135365058401835,3.782294955822208
1.8851784667968752,3.4006518361884877,4.0613474229674384,3.7047813633125264
1.89515234375,3.3239007807922842,3.9880918968285806,3.628030307916323
1.90512744140625,3.247399935282904,3.9150870083944853,3.551529462406943
1.9151015624999999,3.17269057813921,3.8438732660717245,3.476820105263249
1.92507666015625,3.098685444217217,3.773364089225016,3.4028149713412557
1.9350505371093751,3.0268982150438855,3.7050723893090303,3.331027742167924
1.9450253906250001,2.956463053119765,3.6381330988966067,3.2605925802438036
1.954999267578125,2.8884910652470106,3.5736566402811976,3.1926205923710493
1.9649738769531249,2.822199733330937,3.5108610943132335,3.126329260454976
1.9749479980468752,2.7585251762254424,3.450682152028672,3.062654703349481
1.9849228515625001,2.697029031637808,3.3926818789527347,3.001158558761847
1.9948969726562504,2.6393639249309566,3.338512387066817,2.9434934520549954
2.0048718261718754,2.584869837762412,3.2875141714099696,2.888999364886451
2.014845703125,2.534786556072197,3.2409264189770997,2.838916083196236
2.0248208007812503,2.4877781524210287,3.1974139724012165,2.7919076795450675
2.034794921875,2.4446335571609725,3.157764991962093,2.7487630842850113
2.04477001953125,2.4045830003700193,3.121210392246425,2.708712527494058
2.054744140625,2.3684759028739397,3.088598909571279,2.6726054299979785
2.064718994140625,2.335145814789851,3.058764692998887,2.6392753419138897
2.07469287109375,2.3054329167151817,3.032547324181563,2.6095624438392204
2.08466796875,2.2798346188891365,3.010444983430803,2.5839641460131753
2.0946420898437497,2.2615167409869734,2.995622720349573,2.565646268111012
2.1046169433593747,2.2503916310785694,2.987993481952866,2.554521158202608
2.1145908203125003,2.245878583836002,2.9869759639676445,2.5500081109600408
2.1245659179687504,2.2459678246608603,8.924082485828322e-05,8.924082485828322e-05
2.134539794921875,2.250257697400297,-0.015857799785410732,0.00437911356429499
2.144514892578125,2.25484156204359,-0.03151332528830747,0.00896297820758818
2.154489013671875,2.2586151476132335,-0.04797714842766678,0.012736563777231424
2.1644638671875,2.258889336694421,-0.06794185413337217,0.013010752858419128
