time,seconds_elapsed,z,y,x
1704279015324424200,0.010424072265625,-0.914581298828125,-0.3795928955078125,0.0737457275390625
1704279015334398200,0.020398193359375,-0.913482666015625,-0.3777923583984375,0.0742340087890625
1704279015344373200,0.030373291015625,-0.914581298828125,-0.3770904541015625,0.0703887939453125
1704279015354347300,0.04034716796875,-0.9171142578125,-0.3806915283203125,0.070098876953125
1704279015364322300,0.050322265625,-0.9284515380859375,-0.3877105712890625,0.0718536376953125
1704279015374296000,0.060296142578125,-0.9556884765625,-0.390838623046875,0.072540283203125
1704279015384271400,0.070271240234375,-0.9735260009765625,-0.390411376953125,0.071014404296875
1704279015394245400,0.080245361328125,-0.9603271484375,-0.398345947265625,0.0650634765625
1704279015404219100,0.09021923828125,-0.918914794921875,-0.40411376953125,0.0614013671875
1704279015414194400,0.1001943359375,-0.8787689208984375,-0.3988800048828125,0.06756591796875
1704279015424168400,0.11016845703125,-0.8484954833984375,-0.3973388671875,0.06024169921875
1704279015434143200,0.120143310546875,-0.8583984375,-0.391571044921875,0.0204315185546875
1704279015444117200,0.1301171875,-0.9133758544921875,-0.3649749755859375,-0.011810302734375
1704279015454092300,0.14009228515625,-0.906219482421875,-0.37322998046875,0.02142333984375
1704279015464066300,0.15006640625,-0.9133148193359375,-0.3978729248046875,0.038299560546875
1704279015474041300,0.160041259765625,-0.9275054931640625,-0.4046173095703125,0.060943603515625
1704279015484015000,0.17001513671875,-0.9530792236328125,-0.3955078125,0.0775604248046875
1704279015493990100,0.179990234375,-0.98980712890625,-0.38970947265625,0.059722900390625
1704279015503964200,0.189964111328125,-1.0172882080078125,-0.3665924072265625,-0.000030517578125
1704279015513939500,0.199939453125,-1.01043701171875,-0.3334503173828125,-0.0153961181640625
1704279015523913500,0.20991357421875,-1.01300048828125,-0.32470703125,0.0183258056640625
1704279015533888300,0.21988818359375,-1.0208740234375,-0.3468017578125,-0.001617431640625
1704279015543862300,0.2298623046875,-1.0126495361328125,-0.3510894775390625,-0.00225830078125
1704279015553837300,0.23983740234375,-0.995635986328125,-0.3414306640625,0.001953125
1704279015563811300,0.249811279296875,-0.971160888671875,-0.3357086181640625,-0.0054931640625
1704279015573785300,0.259785400390625,-0.943756103515625,-0.3420257568359375,-0.0199737548828125
1704279015583760400,0.269760498046875,-0.90704345703125,-0.3511505126953125,-0.0196380615234375
1704279015593734100,0.279734130859375,-0.8609161376953125,-0.3570404052734375,-0.00189208984375
1704279015603709200,0.289709228515625,-0.815185546875,-0.3632965087890625,0.02801513671875
1704279015613683200,0.29968310546875,-0.787811279296875,-0.3715362548828125,0.0576019287109375
1704279015623658200,0.309658203125,-0.7751312255859375,-0.38427734375,0.077056884765625
1704279015633632300,0.31963232421875,-0.770294189453125,-0.3934173583984375,0.09423828125
1704279015643607300,0.329607177734375,-0.7711181640625,-0.39385986328125,0.1068878173828125
1704279015653581300,0.339581298828125,-0.78363037109375,-0.391693115234375,0.1103668212890625
1704279015663556400,0.349556396484375,-0.800750732421875,-0.3882904052734375,0.1351776123046875
1704279015673530400,0.3595302734375,-0.825164794921875,-0.377227783203125,0.240264892578125
1704279015683505400,0.36950537109375,-0.86883544921875,-0.3820037841796875,0.2307281494140625
1704279015693479400,0.3794794921875,-0.942169189453125,-0.38031005859375,0.2014312744140625
1704279015703454200,0.3894541015625,-1.1165924072265625,-0.3564605712890625,0.1491546630859375
1704279015713428200,0.39942822265625,-1.42437744140625,-0.3380889892578125,0.173858642578125
1704279015723403300,0.4094033203125,-1.1174774169921875,-0.3170318603515625,0.1193695068359375
1704279015733377300,0.419377197265625,-1.0679473876953125,-0.304962158203125,0.0831146240234375
1704279015743351300,0.429351318359375,-0.99810791015625,-0.3301849365234375,0.021392822265625
1704279015753326000,0.439326171875,-0.8854522705078125,-0.3364410400390625,-0.001739501953125
1704279015763300000,0.449300048828125,-0.8285675048828125,-0.3340911865234375,-0.001495361328125
1704279015773275400,0.459275390625,-0.8021697998046875,-0.345672607421875,-0.007110595703125
1704279015783249400,0.46924951171875,-0.818878173828125,-0.360107421875,-0.00506591796875
1704279015793224400,0.479224365234375,-0.8264617919921875,-0.352020263671875,0.0140838623046875
1704279015803198500,0.489198486328125,-0.82965087890625,-0.3426971435546875,0.0360565185546875
1704279015813173200,0.49917333984375,-0.8784332275390625,-0.3397369384765625,0.050567626953125
1704279015823147300,0.509147216796875,-0.9400787353515625,-0.3275146484375,0.0323944091796875
1704279015833122300,0.519122314453125,-0.9979095458984375,-0.303802490234375,0.000640869140625
1704279015843096300,0.529096435546875,-1.0349578857421875,-0.2762603759765625,-0.0193634033203125
1704279015853071000,0.539071044921875,-1.058441162109375,-0.256622314453125,-0.0256500244140625
1704279015863045000,0.549045166015625,-1.1045989990234375,-0.2504119873046875,-0.0214691162109375
1704279015873020200,0.559020263671875,-1.1014862060546875,-0.2435760498046875,0.0022430419921875
1704279015882994200,0.568994140625,-1.0472869873046875,-0.25250244140625,0.01544189453125
1704279015892969500,0.578969482421875,-0.999176025390625,-0.2763671875,0.0157470703125
1704279015902943500,0.588943603515625,-0.972015380859375,-0.28924560546875,0.00616455078125
1704279015912917200,0.598917236328125,-0.9483795166015625,-0.281097412109375,0.0051116943359375
1704279015922892300,0.608892333984375,-0.9165191650390625,-0.2617645263671875,0.00299072265625
1704279015932866300,0.6188662109375,-0.9211273193359375,-0.2610015869140625,-0.0374908447265625
1704279015942841300,0.62884130859375,-0.9407501220703125,-0.2400360107421875,-0.078216552734375
1704279015952815400,0.6388154296875,-0.9588165283203125,-0.2181243896484375,-0.0773162841796875
1704279015962790100,0.6487900390625,-0.982940673828125,-0.2341766357421875,-0.042572021484375
1704279015972764200,0.65876416015625,-1.0038299560546875,-0.259521484375,-0.0010223388671875
1704279015982739200,0.6687392578125,-1.01153564453125,-0.2737884521484375,0.022979736328125
1704279015992713200,0.678713134765625,-1.0089111328125,-0.27569580078125,0.021453857421875
1704279016002688300,0.688688232421875,-0.9933319091796875,-0.2814788818359375,0.0386505126953125
1704279016012662300,0.698662353515625,-0.9690399169921875,-0.26287841796875,0.02288818359375
1704279016022637300,0.70863720703125,-0.9678192138671875,-0.25531005859375,0.02099609375
1704279016032611300,0.718611328125,-0.99188232421875,-0.26739501953125,0.0210418701171875
1704279016042586400,0.72858642578125,-1.02606201171875,-0.2726287841796875,0.005645751953125
1704279016052560400,0.738560302734375,-1.0495452880859375,-0.26995849609375,0.0036468505859375
1704279016062535200,0.74853515625,-1.0494537353515625,-0.2576904296875,0.0091552734375
1704279016072509200,0.75850927734375,-1.0368194580078125,-0.2440338134765625,0.011871337890625
1704279016082484200,0.768484130859375,-1.02056884765625,-0.24798583984375,0.019195556640625
1704279016092458200,0.778458251953125,-0.9962615966796875,-0.2587890625,0.012298583984375
1704279016102433300,0.788433349609375,-0.9765625,-0.274932861328125,0.006591796875
1704279016112407300,0.7984072265625,-0.9613800048828125,-0.27301025390625,-0.002777099609375
1704279016122381300,0.80838134765625,-0.9611663818359375,-0.270477294921875,-0.0086669921875
1704279016132356000,0.818356201171875,-0.9705963134765625,-0.2778167724609375,-0.0121307373046875
1704279016142330000,0.828330078125,-0.969085693359375,-0.2727813720703125,-0.01788330078125
1704279016152305400,0.838305419921875,-0.9674835205078125,-0.2680206298828125,-0.0023040771484375
1704279016162279400,0.848279541015625,-0.9789581298828125,-0.2723388671875,0.0168304443359375
1704279016172254200,0.858254150390625,-0.9860992431640625,-0.275482177734375,0.009765625
1704279016182228200,0.868228271484375,-0.98614501953125,-0.2784576416015625,-0.005523681640625
1704279016192203300,0.878203369140625,-0.9763641357421875,-0.2784881591796875,-0.021026611328125
1704279016202177300,0.88817724609375,-0.963134765625,-0.2826385498046875,-0.01971435546875
1704279016212152300,0.89815234375,-0.958251953125,-0.288177490234375,-0.0140380859375
1704279016222126300,0.908126220703125,-0.953857421875,-0.286102294921875,-0.0102081298828125
1704279016232101000,0.91810107421875,-0.959625244140625,-0.289886474609375,-0.0117645263671875
1704279016242075100,0.9280751953125,-0.97509765625,-0.2913055419921875,-0.01129150390625
1704279016252050200,0.93805029296875,-0.9860687255859375,-0.2874755859375,-0.014617919921875
1704279016262024200,0.948024169921875,-0.98529052734375,-0.2788238525390625,0.0025177001953125
1704279016271999200,0.957999267578125,-0.967803955078125,-0.2820892333984375,0.0107421875
1704279016281974000,0.96797412109375,-0.953399658203125,-0.3021392822265625,-0.0086822509765625
1704279016291949000,0.977948974609375,-0.9347991943359375,-0.309173583984375,0.0069732666015625
1704279016301923000,0.987923095703125,-0.9326171875,-0.299407958984375,0.014801025390625
1704279016311897000,0.99789697265625,-0.9495849609375,-0.299163818359375,-0.0034637451171875
1704279016321872000,1.007871826171875,-0.9600677490234375,-0.3022613525390625,-0.0118255615234375
1704279016331846000,1.017845947265625,-0.9563140869140625,-0.3012847900390625,-0.0142822265625
1704279016341821200,1.0278212890625,-0.9571990966796875,-0.30633544921875,-0.01617431640625
1704279016351795200,1.037795166015625,-0.9620513916015625,-0.299652099609375,-0.0274810791015625
1704279016361770200,1.047770263671875,-0.9691619873046875,-0.2950286865234375,-0.0244598388671875
1704279016371744300,1.057744140625,-0.970489501953125,-0.3013763427734375,-0.020965576171875
1704279016381719000,1.067718994140625,-0.95672607421875,-0.3064727783203125,-0.0239105224609375
1704279016391693000,1.077693115234375,-0.9394378662109375,-0.3039093017578125,-0.0205078125
1704279016401668000,1.087668212890625,-0.9322967529296875,-0.3043212890625,-0.023284912109375
1704279016411642000,1.09764208984375,-0.9357452392578125,-0.3068084716796875,-0.049407958984375
1704279016421617200,1.1076171875,-0.954193115234375,-0.3022918701171875,-0.0610198974609375
